SampleID	SampleType	SamplingDate	Resource_ID	Resource_sex	Time_point	Sample_Taxon	k__Bacteria;__;__;__;__;__;__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter;s__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;__	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__coprosuis	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas;s__	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__succinicans	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__odoratimimus	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium;s__	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella;s__	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;__;__	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__faecium	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__;g__;s__	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__;s__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;__;__;__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix;s__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;__;__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__;s__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;__;__;__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__viridans	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;__;__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus;s__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__;__;__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__;__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__;s__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator;s__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__butyricum	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__;__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__;s__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Pelosinus;s__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];__;__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__;s__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Gallicola;s__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus;s__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Tepidimicrobium;s__	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;s__	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__L7A_E11;s__	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__u114;s__	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__;s__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana;s__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;__;__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium;s__adhaesivum	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;__;__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;__;__;__;__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;__;__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Alcaligenes;s__faecalis	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__;__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__lividum	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;__;__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__;s__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vitreoscilla;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__;__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella;s__morganii	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Sodalis;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__johnsonii	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__fragi	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__veronii	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__viridiflava	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Ignatzschineria;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Wohlfahrtiimonas;s__	k__Bacteria;p__Tenericutes;c__CK-1C4-19;o__;f__;g__;s__
AK_2015_37	LarvalMassSwab	2.Aug.2015	SC_4	Female	T1	bf_mix	0	30	0	51	0	0	2153	22	0	0	527	11739	0	316	0	199	0	0	0	232	0	850	102	21	0	0	0	149	4001	0	0	17	73	0	0	657	0	0	39	73	0	0	570	0	184	85	67	879	0	4	0	0	0	0	0	3	0	4	0	0	29	0	905	322	999	1022	0	0	0	561	104	90	1179	62	0	2887	6675	356	0	0	65	47	0	0	0	203	9441	18808	9
AK_2015_38	LarvalMassSwab	4.Aug.2015	SC_2	Male	T2	bf_mix	0	0	0	13	0	0	271	0	0	0	195	1094	0	81	0	0	0	0	0	0	0	281	0	16	0	0	645	0	596	52	0	0	50	0	0	1342	0	22	53	11	0	0	119	0	28	4	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	5068	0	993	407	5376	0	102	461	662	0	78	84	0	0	0	0	0	12	0	0	0	38863	3942	0
AK_2015_39	LarvalMassSwab	4.Aug.2015	SC_4	Female	T2	bf_mix	0	94	0	14	0	0	432	0	0	0	62	10899	0	148	0	42	0	14	15	651	0	3404	0	2063	0	0	0	17	2210	0	0	173	344	0	0	1482	0	0	0	61	0	0	456	0	131	239	39	477	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	170	416	613	0	169	0	659	68	560	116	0	0	0	497	74	0	0	0	0	0	0	0	231	21458	1272	0
AK_2015_40	LarvalMassSwab	4.Aug.2015	SC_22	Male	T1	bf_mix	0	0	0	14	0	0	921	50	0	0	410	5365	0	74	0	12	4	0	0	328	0	353	0	1119	8	0	0	0	656	12	0	14	121	0	14	812	0	84	17	50	0	664	4407	0	117	1370	55	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	232	107	0	280	38	887	94	138	546	72	0	0	239	0	0	0	0	0	0	0	0	0	13536	1045	0
AK_2015_41	LarvalMassSwab	5.Aug.2015	SC_1	Male	T3	bf_mix	0	0	0	0	0	0	24	0	0	0	413	1786	0	336	0	0	0	0	0	0	0	854	0	42	0	0	29	26	951	0	0	0	8	0	0	294	0	0	2	18	0	0	49	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	31	0	0	461	96	607	496	0	352	0	907	0	306	360	0	0	1969	4475	0	0	0	0	39	0	0	0	26	6899	7681	0
AK_2015_42	LarvalMassSwab	5.Aug.2015	SC_2	Male	T3	bf_mix	0	0	11	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	12	0	287	0	0	0	0	131	0	709	56	0	0	10	0	0	899	0	0	12	0	0	0	116	0	0	22	22	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	23	14	0	68	41	1726	82	200	0	0	0	0	424	0	25	0	0	0	0	0	0	0	44486	899	0
AK_2015_43	LarvalMassSwab	5.Aug.2015	SC_3	Female	T3	bf_mix	47	0	0	73	19	0	1754	48	0	0	1756	11618	0	273	3	93	0	0	0	1873	0	1933	0	3118	18	0	239	0	2968	55	0	0	0	0	0	498	0	52	132	68	0	658	2308	0	96	1966	53	702	0	0	0	0	0	0	0	0	0	0	166	0	16	0	0	0	274	15	0	106	0	591	35	231	223	27	0	22	669	0	0	21	0	0	12	0	0	0	42931	7999	0
AK_2015_44	LarvalMassSwab	5.Aug.2015	SC_22	Male	T2	bf_mix	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	178	0	155	0	3313	0	0	0	0	1411	19	0	0	48	0	0	538	7	16	15	0	0	1426	11563	0	0	13308	41	798	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	24	0	81	0	474	0	56	116	68	0	0	0	0	0	0	0	0	0	0	0	23	11736	683	0
AK_2015_45	LarvalMassSwab	5.Aug.2015	SC_23	Female	T2	bf_mix	0	0	0	28	0	0	0	38	14	0	150	4137	0	58	0	13	0	0	0	197	0	2161	0	39	0	53	0	0	5222	17	0	0	30	0	0	1426	0	0	32	62	0	143	1724	0	98	712	218	939	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	57	327	53	0	145	0	363	146	83	106	0	0	0	356	0	0	0	0	0	0	0	0	0	42531	289	0
AK_2015_46	LarvalMassSwab	5.Aug.2015	SC_24	Female	T2	bf_mix	15	0	0	0	0	0	457	31	0	0	80	2537	0	11	0	0	0	0	0	426	0	1991	176	7413	0	0	0	0	2991	13	0	0	182	0	0	436	0	25	69	28	0	1850	6718	0	65	860	195	1107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	35	100	0	455	0	866	67	169	1049	62	0	615	167	0	0	0	0	0	0	0	0	0	25566	5372	0
AK_2015_47	LarvalMassSwab	7.Aug.2015	SC_24	Female	T3	bf_mix	0	0	0	0	0	0	151	40	0	0	254	1124	0	21	0	22	0	12	16	155	0	1464	0	10711	0	0	0	0	1200	0	0	0	0	0	0	424	0	0	4	11	0	546	5995	0	52	6614	160	1531	52	0	0	0	0	0	15	0	0	0	0	0	0	0	0	28	26	13	0	149	0	113	0	118	95	0	0	281	98	0	0	0	0	0	0	0	0	0	22602	599	0
AK_2015_48	LarvalMassSwab	7.Aug.2015	SC_25	Female	T3	bf_mix	0	0	0	14	0	0	320	0	14	0	39	381	0	0	0	0	0	0	0	155	0	1817	0	1176	0	0	40	0	1473	14	0	32	2392	163	19	4328	0	42	301	0	0	303	1883	0	117	1379	46	589	0	0	0	0	0	0	0	0	0	0	21	0	0	0	55	0	0	1247	0	3643	0	2229	0	600	1359	461	15	318	236	0	72	0	0	0	0	0	0	361	47365	1897	4
AK_2015_23	CalliphoridaeLarvae	2.Aug.2015	SC_4	Female	T1	L_illustris	0	0	0	0	0	0	989	0	0	0	4	0	0	0	0	8	0	0	0	23	0	134	0	0	0	0	0	48	2202	0	0	0	23	0	0	325	0	8	0	82	0	25	8413	0	7846	97	186	220	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	185	0	0	31	0	375	357	104	346	79	0	0	18	0	0	0	0	0	0	0	0	93	28931	5602	14
AK_2015_24	CalliphoridaeLarvae	4.Aug.2015	SC_2	Male	T2	C_vicina	0	0	0	0	0	0	2852	86	0	0	18	146	0	0	0	0	0	0	0	0	0	35	0	0	13	0	619	139	752	35	0	0	0	0	0	316	0	0	19	137	0	80	6097	0	492	0	15	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	261	20	2511	650	1512	221	586	575	2147	0	15	24	0	0	0	0	0	8	0	0	0	39080	2569	0
AK_2015_25	CalliphoridaeLarvae	4.Aug.2015	SC_4	Female	T2	L_illustris	0	0	0	0	0	0	94	0	0	9	0	48	0	0	0	0	5	0	0	0	0	40	0	0	0	0	0	0	666	0	0	19	34	0	0	381	0	0	0	84	0	47	13387	0	5466	41	24	196	28	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	74	35	0	283	0	545	262	1069	138	51	0	0	28	0	0	0	0	0	0	0	0	63	39609	1757	0
AK_2015_26	CalliphoridaeLarvae	4.Aug.2015	SC_22	Male	T1	L_illustris	0	0	0	0	0	0	95	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	57	0	70	65	17601	63	51	0	67	0	0	526	0	16	29	135	0	1496	26493	0	353	1504	103	1507	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	20	0	929	276	831	0	27	108	1092	0	0	0	0	0	0	0	0	0	0	0	347	25256	1745	0
AK_2015_27	CalliphoridaeLarvae	4.Aug.2015	SC_22	Male	T1	C_vicina	0	0	0	8	0	0	1423	32	9	0	20	53	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	93	2628	22	0	0	114	0	0	2142	0	0	24	98	10	480	17357	32	685	329	47	696	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	68	44	0	1205	191	3558	227	1557	110	2279	22	0	111	0	0	0	0	0	0	0	0	408	36252	2993	0
AK_2015_28	CalliphoridaeLarvae	4.Aug.2015	SC_23	Female	T1	L_illustris	0	0	0	0	0	106	198	7	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	1395	44	0	0	50	0	0	109	0	0	68	66	0	158	8331	47	3099	581	0	198	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	1474	265	1887	560	216	338	1610	0	0	0	0	0	0	0	0	0	0	0	19	25086	661	6
AK_2015_29	CalliphoridaeLarvae	5.Aug.2015	SC_1	Male	T3	C_vicina	2	0	0	11	0	0	315	9	0	0	321	731	0	9	0	8	0	0	0	0	0	218	0	0	0	0	203	0	1323	11	0	0	0	0	0	434	0	5	17	20	0	57	1294	0	918	113	37	181	5	0	0	0	0	0	0	0	0	0	0	30	0	0	0	38	1404	36	0	253	25	823	81	297	214	87	13	42	107	0	0	0	41	0	36	0	0	0	25027	5919	0
AK_2015_30	CalliphoridaeLarvae	5.Aug.2015	SC_2	Male	T3	C_vicina	0	0	0	0	2	0	340	6	6	0	13	162	0	3	0	3	0	0	0	0	0	33	0	8	0	0	907	0	2150	40	0	4	0	0	0	254	0	0	21	52	0	32	3222	0	1442	124	129	1018	29	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	46	15	29	142	99	1738	292	113	141	191	0	0	20	0	0	0	0	0	0	0	0	0	57160	3903	10
AK_2015_31	CalliphoridaeLarvae	5.Aug.2015	SC_3	Female	T3	C_vicina	0	0	0	4	0	55	403	87	0	0	555	430	0	67	0	147	0	0	0	266	0	241	0	68	0	0	211	0	2249	3	0	0	0	0	0	153	0	22	80	42	0	733	11626	0	529	1683	108	1012	38	0	0	0	9	0	0	0	0	15	373	0	0	0	0	0	261	11	0	83	23	400	1137	206	0	47	0	23	384	0	0	0	0	0	0	0	0	7	32810	2848	9
AK_2015_32	CalliphoridaeLarvae	5.Aug.2015	SC_22	Male	T2	C_vicina	0	0	0	0	0	0	316	0	0	0	11	8	0	0	0	0	0	0	0	0	0	174	0	567	0	0	0	85	2043	0	2	0	156	0	0	1479	0	0	25	84	0	645	16968	0	221	1611	42	1126	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	94	0	372	73	1739	56	424	709	415	0	0	0	0	0	0	0	0	0	0	0	86	37254	2089	5
AK_2015_33	CalliphoridaeLarvae	5.Aug.2015	SC_23	Female	T2	L_illustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	5368	98	0	0	12	0	0	253	0	0	66	43	0	37	3499	0	450	2302	94	1747	89	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	42	9	0	207	44	1338	144	53	77	206	10	0	0	0	0	0	0	0	0	0	0	0	30673	920	14
AK_2015_34	CalliphoridaeLarvae	7.Aug.2015	SC_24	Female	T3	C_vicina	0	0	0	0	0	172	98	0	0	0	111	446	0	0	0	0	0	0	0	29	0	122	0	60	0	0	0	0	79	0	0	0	0	0	0	94	0	0	0	0	0	365	5653	0	139	494	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	629	13	396	0	160	133	24	0	34	0	0	0	0	0	0	0	0	0	0	41791	3199	0
AK_2015_35	CalliphoridaeLarvae	7.Aug.2015	SC_25	Female	T3	C_vicina	0	0	0	0	0	18	109	27	0	0	7	42	0	0	0	0	0	0	0	0	0	166	0	23	0	0	0	67	1236	0	0	0	778	42	0	1073	0	0	88	0	0	247	13841	0	233	197	4	472	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	48	0	3754	40	2632	0	706	356	913	0	33	35	0	24	0	0	0	0	0	0	5488	46012	1500	0
